0.9134134134134134,0.8634150028228759
0.9784784784784784,0.9307448267936705
0.8608608608608607,0.8152186274528502
0.9584584584584585,0.9194385409355165
0.971971971971972,0.938610315322876
0.935935935935936,0.9030498266220093
0.9834834834834834,0.9541761875152589
0.935935935935936,0.910582959651947
0.8648648648648649,0.8427667617797852
0.9980827904366134,0.9781603813171386
0.8883883883883885,0.8746386170387267
0.935935935935936,0.922425091266632
0.9174174174174174,0.9088607430458068
0.9774774774774768,0.9755744338035583
0.9209209209209208,0.9193980693817138
0.932932932932933,0.9514209032058717
0.9799799799799802,1.0003451108932495
0.8648648648648649,0.8917454481124878
0.8973973973973974,0.9254388809204099
0.9009009009009008,0.9634163379669187
0.9992992992992994,0.5161479711532593
0.8648648648648649,0.4181100726127625
0.8558558558558557,0.475517213344574
0.9089089089089089,0.5337955951690674
0.9634634634634633,0.5937631130218506
0.987987987987988,0.6264328360557556
0.892892892892893,0.5373557806015015
0.8608608608608607,0.5218653082847595
0.9564564564564563,0.6283802390098572
0.9414414414414413,0.6136248111724854
0.9544544544544544,0.6275848746299744
0.8883883883883885,0.5636451840400696
0.9634634634634633,0.6408003568649292
0.8788788788788787,0.5566145777702332
0.8973973973973974,0.5770341157913208
0.8608608608608607,0.5490756630897522
0.8558558558558557,0.5474406480789185
0.9912412412412412,0.6872604489326477
0.9914914914914909,0.6879698634147644
0.935935935935936,0.6478154063224792
